Single Channel Segmentation,Single Channel Segmentation_DoG,Single Channel Segmentation_Lap,Grid Single Channel Scanline,Grid Single Channel Scanline_DoG,Grid Single Channel Scanline_Lap,Vertical Single Channel Scanline,Vertical Single Channel Scanline_DoG,Vertical Single Channel Scanline_Lap,Horizontal Single Channel Scanline,Horizontal Single Channel Scanline_DoG,Horizontal Single Channel Scanline_Lap,RGB Channel Segmentation,RGB Channel Segmentation_DoG,RGB Channel Segmentation_Lap,Grid RGB Channel Scanline,Grid RGB Channel Scanline_DoG,Grid RGB Channel Scanline_Lap,Vertical RGB Channel Scanline,Vertical RGB Channel Scanline_DoG,Vertical RGB Channel Scanline_Lap,Horizontal RGB Channel Scanline,Horizontal RGB Channel Scanline_DoG,Horizontal RGB Channel Scanline_Lap,Horizontal Field Supression,Horizontal Field Supression_DoG,Frame
0.0027611256,10,14,0.0053551197,0,12,0.0045750141,0,12,0.0011730194,0,0,0.0034899712,32,11,0.0098061562,30,8,0.007543087,14,8,0.0012989044,26,0,0.0063121319,35,AnalysisData/frame1857.jpg
0.0045311451,21,7,0.0025620461,0,16,0.0043988228,0,17,0.001157999,0,1,0.0034639835,29,19,0.00938797,93,12,0.0079700947,70,12,0.0017259121,108,0,0.0048420429,47,AnalysisData/frame2442.jpg
0.0039579868,23,27,0.0056738853,0,19,0.0041270256,0,19,0.0011711121,0,0,0.0031969547,78,29,0.0099420547,62,12,0.0078568459,30,12,0.0017271042,48,0,0.0059249401,54,AnalysisData/frame1891.jpg
0.0028610229,12,13,0.0054790974,0,19,0.0008759499,0,19,0.0011940002,0,1,0.0035429001,49,21,0.009884119,54,14,0.0078241825,53,14,0.0016729832,80,0,0.0041050911,28,AnalysisData/frame937.jpg
0.0028240681,12,6,0.005423069,0,8,0.0038821697,0,9,0.0011439323,0,0,0.0034770966,27,7,0.0093460083,33,7,0.0078318119,13,7,0.0020451546,30,0,0.005095005,14,AnalysisData/frame1311.jpg
0.0026688576,14,6,0.0048758984,0,10,0.0042569637,0,10,0.0011408329,0,0,0.0034320354,23,10,0.0091838837,43,11,0.0080938339,23,11,0.0016601086,31,0,0.0048501492,36,AnalysisData/frame161.jpg
0.0029129982,19,15,0.0054030418,0,18,0.0041379929,0,21,0.0011680126,0,1,0.0035738945,52,23,0.0091979504,89,16,0.0076470375,52,16,0.0017051697,109,0,0.0051178932,35,AnalysisData/frame1557.jpg
0.00279212,25,20,0.0055539608,0,28,0.003276825,0,31,0.0009391308,0,10,0.0035560131,60,25,0.0092151165,81,25,0.0080251694,24,26,0.0015590191,74,4,0.0053322315,31,AnalysisData/frame813.jpg
0.0039930344,23,16,0.0055499077,0,29,0.0044250488,0,28,0.0012049675,0,4,0.0036041737,41,16,0.0094258785,80,26,0.0089480877,42,26,0.0016989708,71,0,0.0054559708,23,AnalysisData/frame52.jpg
0.0039758682,28,5,0.0049450397,0,17,0.004322052,0,17,0.0011680126,0,0,0.0033318996,48,10,0.0098249912,72,19,0.0079159737,40,19,0.001691103,64,0,0.0048549175,15,AnalysisData/frame1280.jpg
0.0027251244,26,7,0.0053930283,0,19,0.0042932034,0,19,0.0011568069,0,0,0.0033061504,45,11,0.0096101761,67,19,0.0077979565,35,19,0.0014209747,63,0,0.0046839714,13,AnalysisData/frame1279.jpg
0.0026650429,15,11,0.0054647923,0,19,0.004379034,0,19,0.0012230873,0,1,0.0034987926,40,23,0.0093848705,60,15,0.0081398487,41,15,0.0013749599,76,0,0.0046679974,24,AnalysisData/frame926.jpg
0.0027320385,6,9,0.0054190159,0,5,0.0037961006,0,7,0.0011439323,0,0,0.0032351017,22,7,0.0088570118,9,5,0.0078959465,5,6,0.0013301373,5,0,0.0052468777,31,AnalysisData/frame282.jpg
0.0030970573,12,7,0.0052239895,0,9,0.0071737766,0,13,0.0011620522,0,1,0.003494978,20,9,0.0094189644,27,13,0.0076441765,11,13,0.001693964,22,1,0.0053629875,45,AnalysisData/frame495.jpg
0.003027916,14,10,0.0056090355,0,14,0.004281044,0,15,0.001157999,0,2,0.003672123,34,9,0.0084040165,30,14,0.0078577995,11,16,0.0017111301,22,1,0.0050802231,24,AnalysisData/frame796.jpg
0.0031790733,14,13,0.0062611103,0,15,0.0042850971,0,15,0.0011501312,0,1,0.0034489632,35,13,0.0099101067,36,17,0.0081710815,17,17,0.0016419888,24,1,0.0046110153,25,AnalysisData/frame783.jpg
0.0041639805,23,15,0.0052111149,0,18,0.0043251514,0,20,0.0012969971,0,0,0.0034799576,35,19,0.0099520683,56,20,0.0080990791,27,24,0.0017428398,62,0,0.0065028667,38,AnalysisData/frame256.jpg
0.0028679371,10,12,0.0057108402,0,10,0.0041780472,0,10,0.000898838,0,1,0.0043728352,14,18,0.0094239712,72,11,0.0079278946,37,12,0.0017659664,68,0,0.0057668686,30,AnalysisData/frame453.jpg
0.00436306,18,22,0.0059289932,0,18,0.0046820641,0,19,0.0011529922,0,2,0.0034999847,43,19,0.0091538429,46,20,0.0078229904,31,21,0.0016789436,39,0,0.0047800541,32,AnalysisData/frame396.jpg
0.002737999,16,11,0.0052201748,0,17,0.004212141,0,17,0.0011620522,0,5,0.0035009384,24,14,0.0090649128,67,5,0.0076909065,33,5,0.001614809,68,0,0.0052890778,36,AnalysisData/frame1109.jpg
0.0032570362,21,9,0.0051658154,0,15,0.0039200783,0,15,0.0012540817,0,1,0.003674984,61,13,0.0092968941,85,6,0.0075778961,45,6,0.0017280579,68,0,0.0048291683,27,AnalysisData/frame2972.jpg
0.002835989,15,18,0.0056421757,0,18,0.0039768219,0,19,0.0012350082,0,3,0.0036001205,39,16,0.009624958,68,23,0.0078709126,48,22,0.0017030239,77,2,0.0049378872,25,AnalysisData/frame323.jpg
0.0042748451,21,13,0.005548954,0,22,0.004062891,0,24,0.0011849403,0,9,0.0035459995,23,29,0.0095698833,77,19,0.0080420971,160,19,0.0012788773,200,0,0.005587101,30,AnalysisData/frame1150.jpg
0.0029289722,19,3,0.004999876,0,11,0.0042848587,0,11,0.0011689663,0,1,0.0034520626,26,15,0.0099871159,77,8,0.0074901581,63,8,0.0013689995,85,0,0.0052988529,31,AnalysisData/frame3098.jpg
0.0027689934,0,0,0.0048699379,0,0,0.0043480396,0,0,0.0011470318,0,0,0.0036289692,0,0,0.0090370178,0,0,0.0078890324,0,0,0.0016539097,0,0,0.0042858124,22,AnalysisData/frame2652.jpg
0.0039410591,11,19,0.0055630207,0,20,0.0043578148,0,20,0.0011589527,0,1,0.0013449192,66,10,0.0094320774,67,6,0.0076079369,42,6,0.0013229847,60,0,0.0045509338,20,AnalysisData/frame2517.jpg
0.0028300285,10,12,0.0043129921,0,10,0.0038099289,0,10,0.0014438629,0,0,0.0035071373,16,11,0.0089600086,21,9,0.0079169273,7,9,0.0017440319,10,0,0.0052990913,70,AnalysisData/frame855.jpg
0.0026819706,25,16,0.0054850578,0,19,0.0039849281,0,19,0.0011730194,0,4,0.0029759407,39,22,0.0112090111,70,24,0.007942915,55,24,0.0017020702,115,0,0.005480051,11,AnalysisData/frame1377.jpg
0.0027968884,14,3,0.0053989887,0,9,0.0038030148,0,9,0.0012159348,0,0,0.0033710003,27,5,0.0098969936,26,10,0.007641077,9,10,0.0016870499,26,0,0.0050289631,9,AnalysisData/frame1313.jpg
0.0028290749,23,15,0.0052938461,0,24,0.0038769245,0,25,0.0013508797,0,4,0.0038149357,40,18,0.0100619793,83,19,0.0079240799,59,20,0.00167799,113,0,0.0055580139,9,AnalysisData/frame1372.jpg
0.0027821064,14,8,0.0053579807,0,10,0.0039420128,0,11,0.001157999,0,2,0.0032708645,32,7,0.0105628967,30,10,0.0079629421,11,10,0.001732111,18,0,0.0051779747,51,AnalysisData/frame467.jpg
0.0032849312,8,9,0.0052690506,0,11,0.0041840076,0,11,0.0006868839,0,0,0.0035839081,34,13,0.0087020397,37,5,0.0077309608,16,5,0.0025298595,26,0,0.0052130222,38,AnalysisData/frame916.jpg
0.002876997,17,18,0.0058450699,0,17,0.0038239956,0,18,0.0011911392,0,0,0.0034811497,39,17,0.010073185,30,17,0.007819891,10,18,0.0017569065,25,0,0.0052850246,36,AnalysisData/frame1710.jpg
0.0034689903,17,18,0.0051620007,0,15,0.0045220852,0,15,0.0011889935,0,0,0.0034298897,58,21,0.0092289448,50,14,0.0077288151,21,14,0.0017790794,42,0,0.004846096,80,AnalysisData/frame1825.jpg
0.0032260418,10,8,0.0057718754,0,13,0.0045690536,0,13,0.0013279915,0,1,0.0036149025,20,12,0.0098698139,2,17,0.0087220669,100,18,0.0023908615,180,0,0.005715847,20,AnalysisData/frame2186.jpg
0.00268507,25,7,0.0038688183,0,14,0.0040810108,0,15,0.0011608601,0,2,0.0029141903,56,18,0.0092070103,73,10,0.0075101852,34,10,0.0018010139,61,0,0.0046260357,13,AnalysisData/frame2425.jpg
0.002669096,12,2,0.0050299168,0,8,0.0042481422,0,8,0.0012512207,0,0,0.0035772324,24,6,0.0099999905,32,6,0.007748127,16,6,0.0017390251,22,0,0.0049769878,8,AnalysisData/frame1331.jpg
0.0029478073,9,6,0.0053420067,0,11,0.0043101311,0,11,0.0011558533,0,0,0.0030479431,34,11,0.0094048977,43,5,0.0078139305,24,5,0.0016880035,38,0,0.0049519539,28,AnalysisData/frame948.jpg
0.0023150444,11,4,0.0055568218,0,8,0.0042271614,0,10,0.0011892319,0,1,0.0035979748,36,6,0.0094168186,46,4,0.0080370903,26,4,0.0016880035,36,0,0.00502491,44,AnalysisData/frame2756.jpg
0.002592802,0,2,0.0052340031,0,0,0.0042090416,0,0,0.0012738705,0,0,0.0035378933,18,2,0.013958931,3,0,0.0077400208,1,0,0.0020961761,2,0,0.0052621365,37,AnalysisData/frame2768.jpg
0.0026311874,14,7,0.0051710606,0,13,0.0041480064,0,13,0.001390934,0,1,0.003455162,44,16,0.0090661049,60,7,0.0075139999,47,7,0.0017199516,80,0,0.0051410198,26,AnalysisData/frame2996.jpg
0.0018618107,19,23,0.0051431656,0,25,0.0045211315,0,25,0.001614809,0,3,0.00344491,67,23,0.0094559193,96,11,0.0073928833,60,11,0.0020000935,113,0,0.0050029755,41,AnalysisData/frame2797.jpg
0.0027799606,20,26,0.0070569515,0,18,0.0046579838,0,18,0.0011949539,0,0,0.0030710697,92,22,0.00938797,81,9,0.0066590309,37,9,0.0017619133,59,0,0.0052719116,27,AnalysisData/frame1927.jpg
0.0030639172,12,8,0.0057480335,0,14,0.0042560101,0,14,0.0011670589,0,0,0.0037770271,29,12,0.0097858906,197,15,0.008425951,42,12,0.0012869835,68,0,0.0051059723,19,AnalysisData/frame2176.jpg
0.0008020401,1,2,0.0049731731,0,0,0.0042309761,0,0,0.001157999,0,0,0.003483057,13,1,0.0089361668,3,0,0.0078060627,3,0,0.0016782284,0,0,0.0052080154,43,AnalysisData/frame2763.jpg
0.0026378632,21,19,0.0054161549,0,23,0.0044820309,0,23,0.0011668205,0,0,0.0037250519,53,22,0.0094239712,96,11,0.0078828335,80,11,0.001584053,113,0,0.0060288906,27,AnalysisData/frame2551.jpg
0.0026788712,1,3,0.0049629211,0,1,0.0045111179,0,1,0.0011668205,0,0,0.0031940937,13,1,0.0095779896,4,1,0.0075778961,1,1,0.0017199516,3,0,0.0050280094,53,AnalysisData/frame2864.jpg
0.0025641918,11,9,0.0060689449,0,15,0.0040960312,0,15,0.0011661053,0,0,0.0037529469,29,16,0.0074088573,83,15,0.0077660084,49,17,0.0016989708,79,0,0.0050919056,56,AnalysisData/frame2269.jpg
0.0034151077,17,21,0.0064239502,0,16,0.0039219856,0,16,0.0011539459,0,2,0.0034680367,40,22,0.0094659328,45,19,0.0075278282,21,19,0.0012037754,33,0,0.0048551559,15,AnalysisData/frame393.jpg
0.0015029907,23,17,0.0074419975,0,18,0.0022680759,0,18,0.0011501312,0,1,0.003180027,41,18,0.0092740059,44,21,0.008054018,15,21,0.0016970634,36,0,0.0055940151,50,AnalysisData/frame1762.jpg
0.0027711391,13,15,0.0052149296,0,16,0.0037920475,0,16,0.0011589527,0,0,0.0034580231,34,14,0.0096211433,31,14,0.0079650879,13,14,0.0016889572,22,0,0.0049729347,29,AnalysisData/frame1755.jpg
0.00279212,17,8,0.006911993,0,15,0.0043869019,0,16,0.0011751652,0,2,0.0034549236,20,20,0.0083119869,63,17,0.0074949265,54,17,0.0016970634,87,0,0.0053670406,26,AnalysisData/frame2916.jpg
0.0027558804,23,2,0.0055880547,0,28,0.0041310787,0,28,0.0008001328,0,6,0.0038199425,24,32,0.0096759796,60,22,0.0082421303,143,22,0.0019381046,200,0,0.004887104,29,AnalysisData/frame1154.jpg
0.0026988983,14,13,0.0055789948,0,16,0.0041978359,0,15,0.0007469654,0,3,0.0035078526,16,38,0.0116369724,27,21,0.0057001114,145,21,0.0018219948,200,0,0.0051980019,32,AnalysisData/frame1195.jpg
0.002767086,22,14,0.0051381588,0,19,0.005906105,0,24,0.0011827946,0,3,0.0054299831,42,24,0.0090219975,69,26,0.0082759857,66,28,0.0019218922,132,0,0.0056200027,17,AnalysisData/frame1362.jpg
0.0007460117,15,14,0.0056300163,0,20,0.0043530464,0,20,0.001157999,0,0,0.0036780834,48,22,0.0072040558,73,14,0.007833004,56,14,0.0016989708,85,0,0.0046598911,17,AnalysisData/frame18.jpg
0.0038540363,17,11,0.0054469109,0,17,0.0039658546,0,17,0.0012409687,0,1,0.0045249462,36,16,0.0091881752,31,16,0.0060389042,14,17,0.0019099712,17,1,0.0046010017,34,AnalysisData/frame789.jpg
0.0032429695,11,17,0.0048799515,0,16,0.0043251514,0,17,0.0011520386,0,1,0.0032119751,36,19,0.0103940964,58,14,0.0078349113,37,14,0.0016849041,53,0,0.0050840378,44,AnalysisData/frame2343.jpg
0.0027210712,24,4,0.0055649281,0,15,0.0048890114,0,20,0.0013108253,0,2,0.0034968853,35,7,0.0119099617,68,21,0.0083858967,29,21,0.0017199516,46,1,0.0046272278,55,AnalysisData/frame646.jpg
0.0027120113,9,10,0.0054759979,0,9,0.0042278767,0,9,0.0011980534,0,0,0.0035450459,37,11,0.0090470314,14,9,0.0078580379,4,9,0.0016729832,12,0,0.0046041012,32,AnalysisData/frame809.jpg
0.0027740002,11,7,0.0054960251,0,9,0.0043461323,0,11,0.0006539822,0,1,0.0034480095,32,9,0.0097470284,15,7,0.0060801506,4,8,0.0017008781,10,0,0.0049309731,27,AnalysisData/frame708.jpg
0.0028259754,7,8,0.0052359104,0,11,0.0044867992,0,11,0.0011601448,0,0,0.0035340786,44,6,0.0115139484,50,3,0.0077259541,19,3,0.0017268658,40,0,0.0052750111,28,AnalysisData/frame2042.jpg
0.0029199123,23,6,0.0016419888,0,15,0.0037992001,0,17,0.0013628006,0,4,0.0037541389,35,6,0.009321928,72,14,0.0080420971,28,15,0.0020868778,57,2,0.005038023,42,AnalysisData/frame556.jpg
0.0035147667,28,7,0.0039250851,0,21,0.0037798882,0,22,0.0011529922,0,0,0.0033099651,46,11,0.0096740723,68,18,0.0096011162,30,18,0.0016858578,68,0,0.0049130917,15,AnalysisData/frame1285.jpg
0.0025560856,8,8,0.0050029755,0,13,0.0039060116,0,13,0.0011560917,0,0,0.0034770966,48,5,0.0093340874,52,2,0.006592989,22,2,0.0017149448,39,0,0.0052499771,27,AnalysisData/frame2055.jpg
0.0027289391,26,12,0.0057489872,0,20,0.0041680336,0,21,0.0011711121,0,4,0.0031671524,30,22,0.0104730129,76,16,0.0075829029,52,16,0.0017521381,96,0,0.0060250759,44,AnalysisData/frame2160.jpg
0.0026168823,12,6,0.0054101944,0,7,0.0040340424,0,8,0.0011589527,0,1,0.0036039352,29,6,0.0068781376,10,6,0.0079979897,3,7,8.29696655273438E-005,7,1,0.0043108463,14,AnalysisData/frame678.jpg
0.0027070045,0,1,0.0053091049,0,0,0.0044419765,0,0,0.0011520386,0,0,0.0050709248,4,0,0.0092310905,1,0,0.0077757835,0,0,0.00177598,1,0,0.0023181438,37,AnalysisData/frame894.jpg
0.0026521683,15,13,0.0054299831,0,13,0.0039489269,0,13,0.0011610985,0,0,0.0035550594,40,14,0.0092689991,56,19,0.0080780983,37,19,0.0017199516,72,0,0.0054049492,31,AnalysisData/frame287.jpg
0.0029320717,35,10,0.0080800056,0,26,0.0037930012,0,26,0.004638195,0,1,0.0034790039,35,23,0.0094110966,81,31,0.0077440739,90,33,0.0009629726,149,0,0.0053567886,21,AnalysisData/frame968.jpg
0.0028178692,1,2,0.0049369335,0,0,0.0042760372,0,0,0.0011599064,0,0,0.0035181046,11,3,0.0094959736,9,0,0.0051419735,2,0,0.0012369156,7,0,0.0050501823,51,AnalysisData/frame2766.jpg
0.0018000603,11,2,0.0063159466,0,8,0.0041499138,0,9,0.001144886,0,1,0.0030219555,22,5,0.0096108913,34,5,0.007805109,17,5,0.0016798973,26,0,0.0048480034,30,AnalysisData/frame2755.jpg
0.0026838779,18,14,0.0048689842,0,19,0.0068838596,0,18,0.0027120113,0,3,0.0034468174,36,14,0.0119888783,61,23,0.0079138279,45,21,0.0017809868,77,2,0.0046908855,26,AnalysisData/frame313.jpg
0.0027320385,19,6,0.0050370693,0,13,0.0041520596,0,15,0.0013360977,0,2,0.0034918785,39,5,0.0079519749,85,14,0.0097920895,34,14,6.50882720947266E-005,66,2,0.0048820972,35,AnalysisData/frame526.jpg
0.0028889179,18,11,0.0070338249,0,15,0.0043730736,0,14,0.002835989,0,1,0.0029459,38,14,0.009155035,35,12,0.0080342293,18,12,0.0017080307,26,0,0.0052568913,35,AnalysisData/frame802.jpg
0.0029089451,20,22,0.0057971478,0,21,0.0038218498,0,21,0.0007030964,0,1,0.0037498474,46,24,0.0092010498,52,17,0.0079541206,28,17,0.0016930103,45,0,0.0052530766,47,AnalysisData/frame1847.jpg
0.002614975,12,2,0.0053191185,0,8,0.0031809807,0,8,0.001224041,0,0,0.0028951168,20,6,0.0076539516,27,8,0.0076010227,7,8,0.0013349056,23,0,0.0046460629,10,AnalysisData/frame1336.jpg
0.0048799515,12,22,0.006275177,0,19,0.0046229362,0,19,0.0011878014,0,0,0.0031890869,76,12,0.0087339878,75,6,0.0078639984,50,6,0.0017149448,79,0,0.0049388409,24,AnalysisData/frame2502.jpg
0.0027959347,13,7,0.0041129589,0,9,0.0041630268,0,9,0.0012559891,0,1,0.0029571056,30,7,0.0090780258,16,9,0.0069088936,6,9,0.0021789074,11,0,0.0049040318,16,AnalysisData/frame676.jpg
0.0026340485,7,8,0.005314827,0,11,0.0042729378,0,11,0.0011389256,0,0,0.0039300919,49,6,0.0076248646,49,2,0.0082728863,25,2,0.0017108917,40,0,0.0051319599,30,AnalysisData/frame2043.jpg
0.0036330223,17,14,0.0059649944,0,18,0.0040051937,0,19,0.0012798309,0,10,0.0035920143,25,18,0.006207943,72,19,0.0076448917,40,19,0.0057141781,100,3,0.0053288937,19,AnalysisData/frame59.jpg
0.002961874,16,16,0.0032279491,0,20,0.0045750141,0,20,0.0011789799,0,2,0.0032989979,60,26,0.0096721649,79,19,0.0077259541,51,20,0.0017199516,88,0,0.0061018467,27,AnalysisData/frame1575.jpg
0.0027070045,27,22,0.0054411888,0,26,0.0043489933,0,26,0.0013091564,0,8,0.0036318302,55,25,0.0090119839,92,21,0.0083839893,59,21,0.0017049313,92,2,0.0060420036,33,AnalysisData/frame36.jpg
0.0026831627,13,14,0.0033290386,0,15,0.0037469864,0,16,0.0011620522,0,2,0.0034298897,35,15,0.0108931065,29,15,0.0077979565,16,16,0.0014638901,19,1,0.0049769878,27,AnalysisData/frame781.jpg
0.0027239323,13,4,0.005439043,0,11,0.0038921833,0,11,0.0011210442,0,0,0.0045759678,28,8,0.0094790459,31,10,0.00791502,28,10,0.001404047,63,0,0.0053141117,10,AnalysisData/frame1342.jpg
0.0027551651,5,13,0.005354166,0,5,0.0045650005,0,5,0.0011970997,0,0,0.0031619072,20,10,0.0077221394,5,3,0.0101788044,1,3,0.0006101131,5,0,0.0048999786,39,AnalysisData/frame1676.jpg
0.0028288364,10,16,0.0050640106,0,13,0.0041000843,0,13,0.0011749268,0,0,0.0036010742,35,19,0.0057580471,27,11,0.0075349808,10,11,0.0017151833,20,0,0.0057258606,64,AnalysisData/frame1776.jpg
0.0025379658,13,21,0.0053369999,0,15,0.0043179989,0,15,0.0011498928,0,0,0.0036890507,71,13,0.0091099739,75,6,0.008810997,50,6,0.0025858879,71,0,0.0053451061,22,AnalysisData/frame2505.jpg
0.0027599335,22,11,0.0056209564,0,12,0.0061511993,0,14,0.0046780109,0,0,0.003057003,24,14,0.0096161366,59,20,0.0080480576,78,20,0.0012660027,124,0,0.0050940514,7,AnalysisData/frame1353.jpg
0.0026469231,23,10,0.0052030087,0,19,0.0042550564,0,18,0.0011680126,0,2,0.0002980232,43,16,0.0097470284,87,14,0.0078508854,43,15,0.0017120838,88,1,0.006248951,29,AnalysisData/frame2601.jpg
0.0037209988,22,14,0.0082828999,0,17,0.004336834,0,18,0.0011641979,0,1,0.0017998219,56,18,0.0095448494,82,18,0.0099048615,50,18,0.0039641857,79,0,0.004586935,15,AnalysisData/frame1013.jpg
0.0001130104,21,6,0.0063090324,0,14,0.0049378872,0,15,0.0011510849,0,0,0.003059864,35,14,0.0094909668,72,11,0.0079729557,28,11,0.0016219616,56,0,0.0045311451,6,AnalysisData/frame1296.jpg
0.0027740002,26,25,0.0054039955,0,21,0.0039360523,0,21,0.001322031,0,0,0.0031349659,94,32,0.0096349716,81,17,0.0083200932,40,17,0.0017950535,63,0,0.0053200722,70,AnalysisData/frame1888.jpg
0.0008289814,23,18,0.0051379204,0,18,0.0037209988,0,19,0.0012409687,0,3,0.0034379959,43,20,0.0094060898,59,20,0.0060708523,25,21,0.0017290115,46,0,0.0046241283,25,AnalysisData/frame389.jpg
0.0027019978,18,9,0.0052678585,0,17,0.0040490627,0,17,0.0011658669,0,1,0.0033941269,30,17,0.009362936,62,9,0.0080699921,34,9,0.0017049313,60,0,0.005231142,38,AnalysisData/frame2165.jpg
0.0028400421,11,11,0.0055279732,0,9,0.0040540695,0,9,0.0011861324,0,1,0.0031049252,38,13,0.0089418888,33,7,0.0078558922,16,7,0.0023288727,30,0,0.0039050579,21,AnalysisData/frame1522.jpg
0.0026578903,15,13,0.0072541237,0,18,0.0042819977,0,18,0.0011680126,0,0,0.0031840801,58,12,0.0094568729,94,15,0.0077168941,78,15,0.0017080307,96,0,0.004914999,21,AnalysisData/frame2578.jpg
0.0029790401,30,12,0.0065021515,0,20,0.00415802,0,20,0.0013561249,0,0,0.0031790733,32,16,0.0064349174,100,23,0.0075600147,91,23,0.0017168522,148,0,0.0051379204,36,AnalysisData/frame2695.jpg
0.0030889511,11,6,0.0053298473,0,13,0.0041458607,0,13,0.0011501312,0,0,0.0035669804,35,14,0.0096149445,40,6,0.0033550262,19,6,0.0017039776,41,0,0.0046198368,27,AnalysisData/frame950.jpg
0.0033078194,11,4,0.0053939819,0,7,0.0045340061,0,7,0.001185894,0,0,0.0030679703,20,6,0.0091130733,26,6,0.0077290535,10,6,0.0016820431,23,0,0.0046839714,8,AnalysisData/frame1332.jpg
0.0032529831,13,14,0.0056169033,0,16,0.0037260056,0,17,0.001199007,0,5,0.0028650761,25,11,0.0090000629,50,16,0.0084841251,30,17,0.0016918182,54,2,0.0050318241,30,AnalysisData/frame336.jpg
0.0027499199,23,6,0.0063090324,0,17,0.0043280125,0,17,0.0012159348,0,0,0.0035140514,37,12,0.0094110966,57,9,0.0078260899,27,9,0.0017540455,49,0,0.0050020218,9,AnalysisData/frame1299.jpg
0.0042760372,24,19,0.0053639412,0,20,0.0055010319,0,20,0.0013201237,0,0,0.0032908916,37,17,0.0095710754,62,21,0.0029549599,45,22,0.0017230511,63,0,0.005491972,36,AnalysisData/frame249.jpg
0.0048079491,7,10,0.0062839985,0,8,0.0045969486,0,8,0.0011661053,0,0,0.0032401085,33,11,0.0094199181,11,9,0.0080449581,5,9,0.001789093,7,0,0.0051240921,31,AnalysisData/frame457.jpg
0.0026800632,22,13,0.0050499439,0,13,0.0042588711,0,14,0.0009098053,0,1,0.0032720566,50,16,0.0091388226,78,16,0.0075662136,42,16,0.0016829967,77,0,0.0049290657,12,AnalysisData/frame1073.jpg
0.0027489662,16,15,0.0048949718,0,14,0.0037941933,0,13,0.0011940002,0,1,0.0033979416,45,18,0.0088210106,52,9,0.0085430145,51,9,0.0017039776,69,0,0.0014209747,38,AnalysisData/frame2989.jpg
0.0026919842,5,3,0.0064179897,0,3,0.0038011074,0,3,0.0011410713,0,0,0.0032858849,6,3,0.0090558529,16,12,0.0077250004,34,12,0.0018658638,36,0,0.0042948723,5,AnalysisData/frame1219.jpg
0.0027809143,19,8,0.0049359798,0,14,0.0040371418,0,16,0.0012738705,0,2,0.0035071373,41,7,0.0100259781,61,19,0.0099740028,28,19,0.0023269653,34,1,0.0043880939,43,AnalysisData/frame486.jpg
0.0029299259,34,22,0.005865097,0,34,0.004352808,0,35,0.0013320446,0,8,0.0031080246,53,35,0.0094511509,122,32,0.008202076,64,31,0.0017290115,143,1,0.0060811043,27,AnalysisData/frame66.jpg
0.0027360916,12,15,0.0061469078,0,15,0.0039029121,0,16,0.0011630058,0,2,0.0031228065,31,14,0.0092101097,60,18,0.007942915,43,18,0.0020401478,64,1,0.0050890446,19,AnalysisData/frame325.jpg
0.002669096,14,15,0.0061631203,0,13,0.0040490627,0,13,0.0011880398,0,1,0.0033640862,45,12,0.009100914,40,9,0.0076420307,18,9,0.0013449192,35,0,0.0051598549,23,AnalysisData/frame1523.jpg
0.0043959618,17,9,0.0102279186,0,18,0.003839016,0,19,0.0011630058,0,0,0.0033941269,56,12,0.0046639442,80,7,0.007889986,43,7,0.0017089844,68,0,0.004638195,32,AnalysisData/frame2968.jpg
0.0028059483,18,12,0.0049240589,0,22,0.004368782,0,23,0.0013310909,0,7,0.0035288334,22,16,0.0098080635,66,19,0.0077769756,44,20,0.0017428398,73,1,0.0047268867,30,AnalysisData/frame2135.jpg
0.003731966,34,16,0.0061719418,0,30,0.0039138794,0,33,0.0011758804,0,3,0.0031688213,37,21,0.0095150471,146,19,0.0076971054,99,19,0.0017030239,149,0,0.0047779083,32,AnalysisData/frame2746.jpg
0.0031681061,12,11,0.0065407753,0,11,0.0037269592,0,13,0.001085043,0,0,0.0037169456,30,13,0.0094361305,28,13,0.0082628727,7,13,0.0018820763,24,0,0.0052700043,27,AnalysisData/frame1745.jpg
0.0027258396,26,6,0.0066149235,0,19,0.0041508675,0,21,0.0011959076,0,0,0.0031180382,41,11,0.0099589825,63,19,0.0078840256,34,19,0.0002040863,58,0,0.0047869682,12,AnalysisData/frame1281.jpg
0.0027120113,23,18,0.0053808689,0,16,0.0039539337,0,17,0.0007219315,0,1,0.0045249462,41,13,0.0079247952,49,13,0.0074300766,20,13,0.0017271042,41,0,0.005177021,34,AnalysisData/frame121.jpg
0.0041060448,20,13,0.0051290989,0,27,0.0078260899,0,28,0.0036261082,0,10,0.0032339096,28,32,0.0092010498,68,22,0.00791502,150,22,0.0013949871,200,0,0.0053360462,32,AnalysisData/frame1153.jpg
0.0032408237,26,8,0.0076289177,0,15,0.004488945,0,15,0.0011711121,0,3,0.0035729408,46,14,0.0096120834,103,14,0.0081121922,67,14,0.0013449192,118,0,0.0046691895,27,AnalysisData/frame2665.jpg
0.0050919056,22,26,0.005589962,0,22,0.0027301311,0,22,0.001516819,0,3,0.0037951469,52,23,0.0095641613,97,14,0.0076839924,74,14,0.0017089844,133,0,0.00522089,30,AnalysisData/frame2534.jpg
0.0031840801,21,7,0.0055408478,0,16,0.004201889,0,16,0.0007128716,0,1,0.0029029846,51,14,0.0092329979,79,17,0.0077390671,42,17,0.0017168522,67,0,0.0051679611,15,AnalysisData/frame998.jpg
